date,close,high,low,Lowest_Low_200,TR,ATR,Highest_High_100,EMA8,EMA32,signal
1993-02-24,24.19199580122522,24.48596572875977,24.19199580122522,,0.2939699275345475,,,24.29907778682975,24.4540215855254,1
1993-02-25,24.46866669900153,24.55512841878599,24.41678966713086,,0.363132617560769,,,24.33708492750017,24.45529843450752,1
1993-02-26,24.589723915889344,24.589723915889344,24.45138510342301,,0.1383388124663298,,,24.39359782608256,24.466715003803397,1
1993-03-01,24.65888696803791,24.65888696803791,24.468671149911387,,0.1902158181265214,,,24.45285344806988,24.482648361739145,1
1993-03-02,24.52053959280128,24.86638641357422,24.485954910723983,,0.3804315028502358,,,24.46795477011673,24.48572145063628,1
1993-03-03,24.900971093006085,24.98743279819013,24.866386410932463,,0.4668932053888497,,,24.564478685437518,24.51872297564801,0
1993-03-04,25.004733465508167,25.004733465508167,24.8318099975586,,0.1729234679495697,,,24.662548623157893,24.556632864779623,0
1993-03-05,24.86639982362033,24.97015392580512,24.745353371071417,,0.2593800944367501,1.266490936864035,,24.70793367142145,24.580382222912043,0
1993-03-08,24.81451997340051,25.31599807739257,24.81451997340051,,0.5014781039920635,0.3133370050047305,,24.731653980182774,24.598049427675345,0
1993-03-09,25.264113113110486,25.28140545610372,25.17765139814433,,0.4668854827032085,0.3257868511814547,,24.85011209605181,24.647572791046446,0
1993-03-10,25.22953698540517,25.281414031982425,25.12578289225065,,0.1556311397317742,0.3230203436454157,,24.93450291184704,24.690256425058717,0
1993-03-11,25.29870960382113,25.367879008069448,25.177663146386585,,0.1902158616828622,0.316794456014082,,25.01549309823941,24.73432156646769,0
1993-03-12,25.00472928084851,25.02202162474952,24.79722115403649,,0.5014884497846417,0.3216375659058181,,25.01309986633999,24.753676235272188,0
1993-03-15,24.935559566103176,25.073898315429684,24.935559566103176,,0.1383387493265075,0.319562485336004,,24.995861559715845,24.7665534333768,0
1993-03-16,25.073898315429684,25.14306769009294,25.073898315429684,,0.2075081239897649,0.3230209544955837,,25.01320864058965,24.788093648686026,0
1993-03-17,25.03932036400503,25.03932036400503,24.883689229145883,,0.1902090862838008,0.3216368946030769,,25.01901269778496,24.80553550413537,0
1993-03-18,25.022021284432245,25.177652377424568,25.022021284432245,,0.1556310929923228,0.3216373286728307,,25.01968140270903,24.820433994205157,0
1993-03-19,25.17495138392028,25.17495138392028,25.03595924377441,,0.1529300994880351,0.3173792170379883,,25.0541910655484,24.844633018070983,0
1993-03-22,24.79271713171651,24.94908325237905,24.77534311830956,,0.3996082656107198,0.3271383064110175,,24.996078906761465,24.84111620264338,0
1993-03-23,24.96646115906059,24.983835175176846,24.914339110711825,,0.1911180434603352,0.3022737342391275,,24.989496582443525,24.84954700015231,0
1993-03-24,24.914339110711825,25.053331239641874,24.792720997898027,,0.2606102417438478,0.2864135684457261,,24.97279373273319,24.853876157738817,0
1993-03-25,24.96647274188929,25.15758700783277,24.931724693535934,,0.2432478971209448,0.2712425069507463,,24.97138899030429,24.86135299327138,0
1993-03-26,25.08806587808565,25.10543988492643,24.949073823359416,,0.156366061567013,0.2643548267811505,,24.9973183044838,24.876320800501837,0
1993-03-29,24.983846737127376,25.19233502700605,24.983846737127376,,0.208488289878673,0.2643936395031933,,24.99432452254997,24.88338153508032,0
1993-03-30,25.1054535360277,25.14020156860352,25.070705503451883,,0.1563548314761433,0.2616558106858492,,25.019020502393165,24.89789057749522,0
1993-03-31,25.20968804154983,25.27918408025844,25.12281799316406,,0.1737305442307395,0.2568462353536969,,25.061391925388563,24.918165942136945,0
1993-04-01,25.157577366402048,25.157577366402048,24.98383719121972,,0.2258508503301115,0.2513549646644706,,25.082766804771698,24.93366570498477,0
1993-04-02,24.827458800025905,24.827458800025905,24.514726638793945,,0.6428507276081028,0.2715354412701415,,25.0260309970115,24.9268180667702,0
1993-04-05,24.705846684271595,24.705846684271595,24.566854579156143,,0.2606042208697623,0.2743509773798712,,24.954878249019625,24.912625946544104,0
1993-04-06,24.688459150861988,24.688459150861988,24.497345110989023,,0.2085015732825716,0.2674737801971646,,24.895673565882007,24.898280527873357,1
1993-04-07,24.60159692098928,24.65371894836425,24.549474893614303,,0.1389842572476851,0.2543574222715181,,24.8303228233723,24.879358553670105,1
1993-04-08,24.757966779871733,24.757966779871733,24.51473061501685,,0.2432361648548813,0.2571699301477305,,24.81424363045289,24.871640875746163,1
1993-04-12,24.86220378915552,24.98382183704097,24.82745577547396,,0.2258550571692374,0.25582892865703,,24.824901480689626,24.871042674724357,1
1993-04-13,24.949092939164903,25.10545912053849,24.93171891901228,,0.2432553313829757,0.2455000177526665,,24.852499657478305,24.8759764225644,1
1993-04-14,25.035945800813085,25.053319809002407,24.9664497680558,,0.1042268698375039,0.2309936732380383,,24.89326555316493,24.886062190301296,0
1993-04-15,24.9664497680558,25.035945800813085,24.87957972710919,,0.1563660737038965,0.2310230705969232,,24.90952873873188,24.8911181286625,0
1993-04-16,25.00119778443444,25.035945800813085,24.949075759866474,,0.0868700409466107,0.2268892377674731,,24.929899663791023,24.898025728326346,0
1993-04-19,24.983835084478283,25.05333114869102,24.862216972106,,0.1911141765850175,0.2144742668394882,,24.94188532473728,24.90339881983701,0
1993-04-20,24.844829398707336,24.87957741185238,24.60159330669202,,0.3822417777862625,0.2242303879778784,,24.92031732451336,24.89973875963392,0
1993-04-21,24.810087091467352,24.810087091467352,24.67109500692132,,0.1737343917860165,0.2228794386897284,,24.89582170245163,24.894146879735587,0
1993-04-22,24.63635801692436,24.8448462370958,24.42786979675293,,0.4169764403428715,0.2319501328520913,,24.83816307872237,24.878096077641107,1
1993-04-23,24.375745707920625,24.44524177551269,24.288875623430528,,0.3474823934938307,0.2396241848721516,,24.735403625638007,24.84686980458646,1
1993-04-26,24.34099166079165,24.42786172382089,24.0630074590981,,0.3648542647227906,0.2481011514815418,,24.64775649756063,24.81547304341645,1
1993-04-27,24.097755870927774,24.39311408996582,24.097755870927774,,0.2953582190380466,0.2439311496186348,,24.5255341092123,24.770993572973843,1
1993-04-28,24.358365986706275,24.41048802519424,24.30624394821832,,0.3127321542664631,0.24879571405088,,24.48838563119122,24.745456504030315,1
1993-04-29,24.39310084426327,24.44522285461425,24.25410881666063,,0.1911140379536249,0.2460158658992711,,24.467211231279624,24.72367753753717,1
1993-04-30,24.53209676532732,24.61896679636601,24.4799747467041,,0.2258659521027404,0.2453205880985429,,24.48163024033751,24.711850239164445,1
1993-05-03,24.51473253973785,24.63635063171387,24.41048846090126,,0.2258621708126114,0.2481004324683668,,24.488986307462827,24.699694843347256,1
1993-05-04,24.68847660807264,24.81009471944245,24.65372857625269,,0.2953621797046004,0.2515753880614039,,24.533317488150548,24.699003795550137,1
1993-05-05,24.72320380875842,24.879569820198213,24.72320380875842,,0.1910932121255761,0.2529649232873812,,24.57551445033964,24.700493045258348,1
1993-05-06,24.757970737505563,24.7753447520582,24.68847467929502,,0.0868700727631797,0.2494905044286788,,24.616060293467115,24.704026879466447,1
1993-05-07,24.723214984864228,24.723214984864228,24.61897093011428,,0.1389998073912863,0.2460164627111258,,24.6398724478121,24.70520556719999,1
1993-05-10,24.68847467929502,24.84484081026874,24.68847467929502,,0.1563661309737192,0.2265570788457505,,24.65067294394455,24.70417866561785,1
1993-05-11,24.70584693876636,24.81009101867676,24.636350885492742,,0.1737401331840189,0.2230825153383207,,24.66293383190113,24.70428098126401,1
1993-05-12,24.705835476162388,24.79270550244988,24.705835476162388,,0.0868700262874924,0.2182172534585176,,24.672467530757945,24.704376249864502,1
1993-05-13,24.67108881498923,24.67108881498923,24.462600740496363,,0.2432347356660251,0.2223872725952512,,24.67216114947271,24.702337585793305,1
1993-05-14,24.47998616641218,24.549482223662466,24.44523813778704,,0.2258506772021888,0.2216918530891435,,24.62945559732356,24.68872852448462,1
1993-05-17,24.53209880118832,24.549472808837887,24.42785475529092,,0.1216180535469675,0.2175223729442527,,24.60782075359692,24.679147712366657,1
1993-05-18,24.56686206579884,24.584236084232924,24.445243936760228,,0.1389921474726954,0.2133518455878414,,24.598718822928976,24.67228322401686,1
1993-05-19,24.53211273574564,25.03595924377441,24.375746578081543,,0.6602126656928675,0.235591277422056,,24.5839174701632,24.663718542353312,1
1993-05-20,25.035968838596013,25.10546493530273,24.983846766065973,,0.5733521995570925,0.2522707224561838,,24.684373330123048,24.686452466629376,1
1993-05-21,25.12282721290376,25.15757524501012,24.862216972106,,0.2953582729041173,0.2606102517344841,,24.78180752652897,24.71309017307685,0
1993-05-24,24.93170175167716,25.070693817191728,24.93170175167716,,0.1911254612266013,0.2606107031201475,,24.81511735440148,24.72642909032544,0
1993-05-25,25.088081296329115,25.088081296329115,25.03595924377441,,0.1563795446519584,0.2515762137947753,,24.875776008250718,24.74848679480292,0
1993-05-26,25.105451913301547,25.366062140775263,25.088077898136632,,0.277984242638631,0.2557462078288799,,24.9268150983193,24.770250238736317,0
1993-05-27,25.38343412118568,25.38343412118568,25.22706799723587,,0.2779822078841327,0.2501864385305303,,25.02828599237819,24.80762129889389,0
1993-05-28,25.244445666330968,25.244445666330968,25.01858345458816,,0.3648506665975191,0.2508811694546778,,25.076321475511424,24.834234919841688,0
1993-06-01,25.227060588233524,25.47029670960768,25.19231257089436,,0.2779841387133217,0.2474063644142991,,25.109819056134025,24.858160274328323,0
1993-06-02,25.31394009528052,25.43555820143492,25.20969600429104,,0.2258621971438827,0.2446265235385326,,25.1551792870741,24.8859115830426,0
1993-06-03,25.29656405232468,25.29656405232468,25.20969398346367,,0.1042461118168489,0.236287081840548,,25.186598123806483,24.91090816282258,0
1993-06-04,25.192321753649978,25.192321753649978,25.07070364863236,,0.2258604036923159,0.2376769364700956,,25.1878700415498,24.92803339360436,0
1993-06-07,25.22706774661416,25.22706774661416,25.088075637817383,,0.1389921087967778,0.2342019827378571,,25.196580642676896,24.946226407304,0
1993-06-08,25.018577335765528,25.018577335765528,24.862211227417,,0.3648565191971613,0.2397617566732391,,25.1570243522462,24.95062715458,0
1993-06-09,24.94908714294433,25.053331239641874,24.914339110711825,,0.1389921289300488,0.2335069546422571,,25.110816083507046,24.950533503835075,0
1993-06-10,24.93169981651864,24.98382183704097,24.879577795996298,,0.104244041044673,0.2300329877990209,,25.07101246861712,24.94938843054207,0
1993-06-11,25.0533428337536,25.10546490622327,24.96647271297082,,0.1737650897046307,0.233508788476679,,25.06708588309161,24.95570755550892,0
1993-06-14,25.105455313847347,25.12282933136558,25.03595924377441,,0.0868700875911692,0.2314235996846743,,25.075612423260026,24.964808691574667,0
1993-06-15,25.070693817191728,25.088067825381053,24.98382377624512,,0.1216315376022265,0.2300342159498146,,25.074519399689247,24.971242916575516,0
1993-06-16,24.98383719121972,25.03595924377441,24.91434112114678,,0.1563526960449479,0.2293387184642517,,25.05436779780646,24.972008098942304,0
1993-06-17,25.088069973809752,25.12281799316406,25.035947944778293,,0.1389808019443421,0.2314231494905257,,25.061857170251827,24.97905853703216,0
1993-06-18,25.108404119362994,25.108404119362994,24.915935516357425,,0.1924686030055689,0.2293925041841075,,25.07220093672118,24.98691481452056,0
1993-06-21,24.985911443505827,24.985911443505827,24.933420032910224,,0.1749840864527705,0.2273578405541307,,25.053025493784137,24.9868538791886,0
1993-06-22,25.003420912585007,25.003420912585007,24.950929476099525,,0.0524914364854822,0.2245927758716713,,25.04200225351753,24.98785987990755,0
1993-06-23,24.98592774084516,24.98592774084516,24.758464813232425,,0.2449560993525814,0.2288313339468668,25.47029670960768,25.02954125070133,24.98774256826346,0
1993-06-24,24.8284602903422,25.09091758728028,24.8284602903422,,0.2624572969380807,0.2129211191966753,25.47029670960768,24.98485659284341,24.97807265719339,0
1993-06-25,25.07341194152832,25.143400530339285,25.055914794325577,,0.3149402399970888,0.2025846408142751,25.47029670960768,25.00453555921795,24.98386003837813,0
1993-06-28,25.195896314538047,25.353370666503903,25.160902014101183,,0.2799587249755824,0.2019686588971337,25.47029670960768,25.047060171511497,24.996730030110275,0
1993-06-29,25.318370282071307,25.318370282071307,25.19589025997421,,0.1224800220970969,0.1992228413319536,25.47029670960768,25.10735130719166,25.01625089014068,0
1993-06-30,25.265878844029693,25.318370282071307,25.19589025997421,,0.1224800220970969,0.1978668604297591,25.47029670960768,25.14257964871132,25.03139991314573,0
1993-07-01,25.265865771594733,25.265865771594733,25.125888675907227,,0.1399901681224662,0.1923470974491125,25.47029670960768,25.16997656490769,25.0456276599788,0
1993-07-02,25.07341888534439,25.09091603739278,24.93344166895726,,0.3324241026374714,0.1945247732392461,25.47029670960768,25.148519302782475,25.047313946770323,0
1993-07-06,24.98592774084516,25.05591633395677,24.723470516676617,,0.3499483686677713,0.1939286813220562,25.47029670960768,25.112387844574137,25.04358948304857,0
1993-07-07,24.74095782064232,24.863437809853423,24.74095782064232,,0.2449699202028412,0.192608112581637,25.47029670960768,25.029847839255872,25.02522924101568,0
1993-07-08,24.84595641026513,25.160905153493847,24.810962105461943,,0.4199473328515282,0.2003715180099428,25.47029670960768,24.9889830772579,25.01435368797126,1
1993-07-09,25.10841524045943,25.17840385437012,25.05592378002641,,0.3324474441049894,0.2094995713014684,25.47029670960768,25.015523557969363,25.02005957937206,1
1993-07-12,25.143385812868164,25.17838008679004,25.10839153894629,,0.0699885478437494,0.2032646970675257,25.47029670960768,25.04393739239133,25.027540290059328,0
1993-07-13,25.17838875618592,25.248377328128058,25.00341732633056,,0.244960001797498,0.2075034127875545,25.47029670960768,25.073815473234585,25.03668996731947,0
1993-07-14,25.160895967946463,25.30087313605744,25.1433988219326,,0.1574743141248404,0.1992081245846617,25.47029670960768,25.093166694281678,25.044223285417345,0
1993-07-15,25.213393649683024,25.213393649683024,25.073416446908933,,0.1399772027740908,0.1992475275384234,25.47029670960768,25.119883795481982,25.05448330398331,0
1993-07-16,25.14340540017496,25.160902550766583,25.020925346033533,,0.1924683036494912,0.2027764980426161,25.47029670960768,25.125110818747093,25.05987611117107,0
1993-07-19,25.05590923743845,25.05590923743845,24.96842352082728,,0.1749818793476798,0.2028251696283381,25.47029670960768,25.109732689567387,25.059635544173187,0
1993-07-20,25.020927934281087,25.108413696289062,24.89844786746992,,0.2099658288191435,0.207748999277457,25.47029670960768,25.08999829950376,25.057288249784037,0
1993-07-21,25.073420434151068,25.09091758728028,25.003431821634244,,0.0874857656460328,0.2063831683992093,25.47029670960768,25.086314329425385,25.05826649766101,0
1993-07-22,25.055912682179656,25.090906973635214,24.915935516357425,,0.1749714572777883,0.2071279188485229,25.47029670960768,25.07955840781522,25.05812376820112,0
1993-07-23,24.96842352082728,25.03841209411621,24.950926377505045,,0.1049863046746111,0.2057681389577337,25.47029670960768,25.054861766262345,25.052684741394344,0
1993-07-26,25.10841524045943,25.23089531480313,25.10841524045943,,0.2624717939758518,0.208568266596545,25.47029670960768,25.06676253830614,25.056063892942404,0
1993-07-27,25.19587722375098,25.21337436071192,25.07339726502441,,0.1399770956875095,0.2071679869659345,25.47029670960768,25.09545469062722,25.0645410704182,0
1993-07-28,25.108413696289062,25.160905153493847,25.07341939148587,,0.122457832265109,0.2099666427971196,25.47029670960768,25.098334469663182,25.067201091069723,0
1993-07-29,25.16091204119158,25.31838645591392,25.12591772680884,,0.2099727596248577,0.2085673092080107,25.47029670960768,25.112240596669498,25.072882696802527,0
1993-07-30,25.248390915501822,25.248390915501822,25.07341939148587,,0.1749715240159517,0.2050678782911255,25.47029670960768,25.14249622307668,25.083523348487503,0
1993-08-02,25.143409547414773,25.26588962175848,25.143409547414773,,0.1224800743437057,0.1973694716649902,25.47029670960768,25.142699184040698,25.08715402987758,0
1993-08-03,25.230892358885875,25.300880964597063,25.10841229889128,,0.1924686657057819,0.1938698692941982,25.47029670960768,25.162297667339622,25.09586818271525,0
1993-08-04,25.19589805603028,25.24838951031367,25.12590945031908,,0.1224800599945901,0.1938698708100979,25.47029670960768,25.16976442038199,25.1019323898116,0
1993-08-05,25.19588589917145,25.19588589917145,25.108400184243774,,0.0874978717865069,0.1924705847976743,25.47029670960768,25.175569193446314,25.107628121705645,0
1993-08-06,25.21339816132546,25.23089531480313,25.143409547414773,,0.0874857673883582,0.19037040876831,25.47029670960768,25.183975630752798,25.1140400978254,0
1993-08-09,25.248391743932167,25.38836896773775,25.19590028500508,,0.1924686827326738,0.184772191972118,25.47029670960768,25.19829032257044,25.1221846153337,0
1993-08-10,25.300870895385746,25.318368039850046,25.26587660645713,,0.0699762959178791,0.1735733090621224,25.47029670960768,25.22108600541828,25.133016577464502,0
1993-08-11,25.28337375092144,25.37085947324297,25.28337375092144,,0.0874857223215279,0.1672739411468699,25.47029670960768,25.23492772664121,25.14213110213733,0
1993-08-12,25.37086172011292,25.37086172011292,25.1433988219326,,0.2274628981803204,0.1595745637600215,25.47029670960768,25.265135280746037,25.155996377178045,0
1993-08-13,25.248383437497463,25.28337773193613,25.248383437497463,,0.1224782826154573,0.1511757973004402,25.47029670960768,25.26141264891302,25.161596660416635,0
1993-08-16,25.283378957060087,25.475847585798952,25.283378957060087,,0.2274641483014896,0.1574748213187499,25.47029670960768,25.26629405072348,25.168978727474705,0
1993-08-17,25.38836426954197,25.49334716796875,25.38836426954197,,0.2099682109086629,0.1560751496831965,25.475847585798952,25.293420766016474,25.1822770577733,0
1993-08-18,25.58083222164636,25.68581511722083,25.563335072383943,,0.29745084767886,0.1616742110253572,25.49334716796875,25.357289978378667,25.206435733510823,0
1993-08-19,25.650820818696005,25.650820818696005,25.59832937090877,,0.0699885970496438,0.1588746667963793,25.68581511722083,25.422519054004745,25.23337216119693,0
1993-08-20,25.580814064931417,25.65080261230469,25.5633169280881,,0.0875038906079055,0.1546760902747159,25.68581511722083,25.45769572309956,25.25443218283848,0
1993-08-23,25.54583619248761,25.615824784795794,25.54583619248761,,0.0699885923081851,0.1504763587931361,25.68581511722083,25.47728249407469,25.272095345556124,0
1993-08-24,25.59832817191124,25.87828254699707,25.59832817191124,,0.3324463545094609,0.1553755798207488,25.68581511722083,25.504181533593925,25.291869465179023,0
1993-08-25,25.87828532038508,26.00076537261138,25.843291019749,,0.4024372007001418,0.1679736372229132,25.87828254699707,25.587315708436407,25.32741392866294,0
1993-08-26,25.913282394409176,26.05325961193468,25.80829948126505,,0.2449601306696323,0.170773184158587,26.00076537261138,25.65975274976369,25.362924964390857,0
1993-08-27,25.843291019749,25.89578247070312,25.843291019749,,0.0699913746601765,0.1693733869580096,26.05325961193468,25.70053903198265,25.392041028627983,0
1993-08-30,25.913260087671706,26.03574004757292,25.913260087671706,,0.192449027823919,0.1665724763119322,26.05325961193468,25.74781037769133,25.423633089740317,0
1993-08-31,25.98325594319593,26.070741653442383,25.94826165909735,,0.1574815657706771,0.167272655115259,26.05325961193468,25.80013161447013,25.457552679588453,0
1993-09-01,25.98327323313682,26.08825615529091,25.98327323313682,,0.105000212094982,0.1665743503084539,26.070741653442383,25.84082975195162,25.48941722577301,0
1993-09-02,26.05325177193331,26.088246065784126,25.93077174345545,,0.157474322328678,0.1644744128166067,26.08825615529091,25.88803464528089,25.523591731094644,0
1993-09-03,25.93076689738148,26.000755472003288,25.89577261007057,,0.1574791618627422,0.1637747183304783,26.08825615529091,25.897530701303243,25.54827085547041,0
1993-09-07,25.965758159332065,26.000752442565663,25.755792459930458,,0.2449599826352049,0.1686739146621383,26.08825615529091,25.912692358642985,25.573574890075697,0
1993-09-08,25.79079575145869,25.79079575145869,25.52833853553476,,0.4374196237973038,0.1784719529857991,26.08825615529091,25.885604223713145,25.58674065772804,0
1993-09-09,25.598312655220862,25.773284033588745,25.598312655220862,,0.1924830962378294,0.1812720744355287,26.08825615529091,25.821761652937084,25.587442034295776,0
1993-09-10,25.825784902861624,26.00075634529293,25.79079061437536,,0.4024436900720687,0.1938699071669512,26.08825615529091,25.822655708475875,25.6018878960797,0
1993-09-13,26.07073432183041,26.07073432183041,26.00074577331543,,0.2449494189687868,0.2001684532301683,26.08825615529091,25.87778428922133,25.6303043821735,0
1993-09-14,25.930776771339207,25.930776771339207,25.80829671911291,,0.262437602717501,0.2029672100295614,26.08825615529091,25.88956039635864,25.64851576387516,0
1993-09-15,25.79078974813785,25.98325832834784,25.703304029860583,,0.2799542984872545,0.2113663301323365,26.08825615529091,25.86761136342069,25.6571388449774,0
1993-09-16,25.930775034572825,25.948272183718963,25.843289288842147,,0.1574824355811124,0.2141661986627198,26.08825615529091,25.881647734787837,25.673723606966607,0
1993-09-17,25.84583547886202,25.86344163382037,25.77541085902861,,0.1553641755442143,0.2112822497572756,26.08825615529091,25.87368945569321,25.684155072944563,0
1993-09-20,25.845855408554392,25.898673914157705,25.599369049072266,,0.2993048650854391,0.2183553130560749,26.08825615529091,25.867504111884585,25.69395548464818,0
1993-09-21,25.63458428866621,25.669796629722075,25.24724853705176,,0.5986068715026356,0.2332010219841207,26.08825615529091,25.815744151169397,25.690357095359207,0
1993-09-22,25.59936160767103,25.757817078420025,25.56414928083792,,0.1936677975821048,0.2325490054510584,26.08825615529091,25.76765914150309,25.68484202296825,0
1993-09-23,25.793035869455565,25.881066708600464,25.757823533797605,,0.2817051009294324,0.2319191755810813,26.08825615529091,25.773298414381426,25.69139944286196,0
1993-09-24,25.828247842365563,25.84585400994728,25.757823172038734,,0.0880308379085441,0.2326408652154373,26.08825615529091,25.7855093983779,25.6996935431829,0
1993-09-27,25.986706699574825,26.074737548828125,25.986706699574825,,0.2464897064625617,0.2390002978496235,26.08825615529091,25.830219909755,25.717088788099755,0
1993-09-28,26.09234201795193,26.09234201795193,26.004311174436577,,0.1056353183771072,0.2404261668923804,26.08825615529091,25.8884692671321,25.739832032220825,0
1993-09-29,26.02191258706937,26.09233724901001,25.89866942867323,,0.1936725892787016,0.23487521628315,26.09234201795193,25.91812333822927,25.75692826415195,0
1993-09-30,25.93389533685178,25.98671386095942,25.828258288636498,,0.1936542984328717,0.2265239001924592,26.09234201795193,25.921628226812054,25.7676538010243,0
1993-10-01,25.845851301581938,26.03951912468644,25.8106389701084,,0.228880154578043,0.2258807011487957,26.09234201795193,25.90478891009425,25.77239315129872,0
1993-10-04,26.039522171020508,26.039522171020508,25.96909749983452,,0.19367086943857,0.2308278809399314,26.09234201795193,25.93472963474453,25.788583134844856,0
1993-10-05,26.09233762189676,26.09233762189676,25.916275964529028,,0.1760616573677289,0.2301723861216838,26.09234201795193,25.96975363188948,25.80699286727687,0
1993-10-06,26.021921938350854,26.127558969223728,25.98670959472656,,0.1408493744971686,0.2295070984707435,26.09234201795193,25.9813465888809,25.82001911724107,0
1993-10-07,26.02190243938695,26.02190243938695,25.89865932905156,,0.1232626092992923,0.2302375943589159,26.127558969223728,25.99035900010447,25.83225468685939,0
1993-10-08,25.986698916679806,26.004305081257503,25.75781877716976,,0.2640836622171925,0.2345019679544565,26.127558969223728,25.98954564823233,25.841615098987827,0
1993-10-11,26.00430679321289,26.05712529042321,26.00430679321289,,0.0704263737434018,0.2310198564296828,26.127558969223728,25.99282590267245,25.85147535581712,0
1993-10-12,26.039522171020508,26.057128338817005,26.02191600322401,,0.0528215456041145,0.2233343189484392,26.127558969223728,26.00320285119425,25.86287229987036,0
1993-10-13,26.057128338817005,26.057128338817005,26.00430983542752,,0.0528185033894885,0.2079502741321266,26.127558969223728,26.015186292888195,25.87464555556173,0
1993-10-14,26.145150957502253,26.374031066894528,26.07472630845848,,0.3169027280775225,0.2129270594057143,26.127558969223728,26.044067329469097,25.891040034813912,0
1993-10-15,26.49728831383653,26.56771300038493,26.426863627288128,,0.4225620428826779,0.2137317935181387,26.374031066894528,26.144783103772976,25.9277828020716,0
1993-10-18,26.497291788438982,26.497291788438982,26.40926091870995,,0.0880308697290317,0.2074550515485485,26.56771300038493,26.223118367032093,25.96229889295661,0
1993-10-19,26.409248950735662,26.46206744863713,26.250793457031246,,0.2464983314077358,0.2068174806961579,26.56771300038493,26.264480718966222,25.98938706626348,0
1993-10-20,26.33882925004186,26.33882925004186,26.23319223433314,,0.1760567164025239,0.2026615774127687,26.56771300038493,26.28100261476081,26.01056559417024,0
1993-10-21,26.30361195493272,26.30361195493272,26.21558112509693,,0.1232481249449328,0.2012922049873215,26.56771300038493,26.286026912576794,26.028326148051185,0
1993-10-22,26.28600369887853,26.39164068628193,26.12754821777344,,0.2640924685084904,0.2056413367058925,26.56771300038493,26.286021753977185,26.04394310839795,0
1993-10-25,26.14516617790345,26.23319704045532,26.07474148786196,,0.2112622110165709,0.2021196305431378,26.56771300038493,26.25472051484969,26.05007789120816,0
1993-10-26,26.18037223815918,26.19797840644308,26.09234139673968,,0.1056370097034005,0.1824008360711684,26.56771300038493,26.23819867558513,26.057974580357676,0
1993-10-27,26.14516617790345,26.215590867944943,26.14516617790345,,0.0704246900414915,0.1774711117695439,26.56771300038493,26.217524787211428,26.06325895861677,0
1993-10-28,26.23318423423233,26.462064365135024,26.23318423423233,,0.3168981872315726,0.1788788352216295,26.56771300038493,26.221004664327182,26.07355753159424,0
1993-10-29,26.374033545557065,26.409245873388247,26.35642738164147,,0.1760616391559182,0.1824000672715244,26.56771300038493,26.25501108237827,26.09176831775221,0
1993-11-01,26.356448655118964,26.47969190200329,26.356448655118964,,0.1232432468843249,0.177470208888395,26.56771300038493,26.277552765209546,26.10780964849676,0
1993-11-02,26.42686709265576,26.47968561449317,26.286017701089303,,0.1936679134038712,0.1809915126894655,26.56771300038493,26.31073372686426,26.12714657446846,0
1993-11-03,26.42685822932526,26.42685822932526,25.98670402830385,,0.440163064351907,0.1908511316923938,26.56771300038493,26.3365391718556,26.14531101529096,0
1993-11-04,26.109941886896657,26.109941886896657,25.810637091160142,,0.6162211381651161,0.2077538052816835,26.56771300038493,26.286184219642504,26.14316742087628,0
